Station_ID,City,Date,Vehicle_Type,Charging_Start_Time,Charging_End_Time,Energy_Consumed_kWh,Cost_INR,Payment_Method,Session_Duration_Min,Day,Month,Year,Day_of_Week,Weekend,Hour,Time_Slot,Revenue_Category
ST356,Bhopal,2024-03-22,Car,13:58,14:39,21.39,241.36,Cash,41.0,22,March,2024,Friday,False,13,Afternoon,Low
ST337,Jaipur,2025-12-29,Bus,02:00,02:59,36.27,476.96,UPI,59.0,29,December,2025,Monday,False,2,Afternoon,Low
ST423,Mumbai,2024-06-06,Bus,18:00,20:14,66.78,587.43,Cash,134.0,6,June,2024,Thursday,False,18,Evening,Medium
ST121,Jaipur,2025-12-08,Bike,16:14,18:28,54.06,567.12,UPI,134.0,8,December,2025,Monday,False,16,Afternoon,Medium
ST407,Delhi,2025-03-05,Car,07:16,08:33,37.83,473.15,UPI,77.0,5,March,2025,Wednesday,False,7,Morning,Medium
ST488,Ahmedabad,2025-12-10,Bus,01:31,04:28,65.36,702.89,Cash,177.0,10,December,2025,Wednesday,False,1,Afternoon,High
ST082,Kolkata,2024-09-22,Car,00:55,02:51,80.35,785.3,Card,116.0,22,September,2024,Sunday,True,0,Afternoon,Low
ST208,Bhopal,2025-06-08,Bus,21:45,00:17,76.22,711.78,Card,152.0,8,June,2025,Sunday,True,21,Night,Medium
ST382,Kolkata,2024-02-14,Bus,08:42,11:11,67.31,949.07,UPI,149.0,14,February,2024,Wednesday,False,8,Morning,Medium
ST108,Chennai,2025-07-21,Bike,00:15,01:05,28.31,343.69,Cash,50.0,21,July,2025,Monday,False,0,Afternoon,Medium
ST463,Pune,2025-06-15,Bus,13:31,14:51,54.43,491.36,UPI,80.0,15,June,2025,Sunday,True,13,Afternoon,Medium
ST041,Mumbai,2025-04-07,Truck,13:02,14:32,37.31,336.01,Cash,90.0,7,April,2025,Monday,False,13,Afternoon,Medium
ST243,Kolkata,2025-08-14,Truck,01:34,04:27,68.33,728.17,UPI,173.0,14,August,2025,Thursday,False,1,Afternoon,High
ST211,Ahmedabad,2024-12-09,Car,08:01,09:20,28.07,392.11,UPI,79.0,9,December,2024,Monday,False,8,Morning,High
ST409,Chennai,2025-08-30,Car,00:25,01:51,53.67,464.17,Cash,86.0,30,August,2025,Saturday,True,0,Afternoon,High
ST068,Delhi,2025-08-14,Bike,09:28,10:28,24.91,246.64,UPI,60.0,14,August,2025,Thursday,False,9,Morning,Medium
ST302,Chennai,2024-05-17,Bike,19:09,19:30,9.69,100.99,Cash,21.0,17,May,2024,Friday,False,19,Evening,High
ST027,Hyderabad,2024-07-16,Truck,09:18,11:14,47.37,561.0,Cash,116.0,16,July,2024,Tuesday,False,9,Morning,High
ST302,Kolkata,2024-04-29,Bus,13:58,16:47,90.63,1008.45,UPI,169.0,29,April,2024,Monday,False,13,Afternoon,High
ST131,Bhopal,2024-03-10,Truck,11:44,14:22,97.28,939.83,Card,158.0,10,March,2024,Sunday,True,11,Morning,Medium
ST062,Ahmedabad,2025-02-15,Bike,14:02,16:18,64.82,737.61,Card,136.0,15,February,2025,Saturday,True,14,Afternoon,High
ST062,Ahmedabad,2024-02-17,Bus,20:16,22:54,76.02,686.85,Card,158.0,17,February,2024,Saturday,True,20,Evening,High
ST425,Chennai,2024-01-02,Bus,19:07,21:25,90.11,1278.35,UPI,138.0,2,January,2024,Tuesday,False,19,Evening,High
ST307,Indore,2025-02-16,Truck,11:44,12:38,33.75,395.56,UPI,54.0,16,February,2025,Sunday,True,11,Morning,Low
ST210,Chennai,2025-03-31,Bike,17:24,18:28,37.79,452.39,Card,64.0,31,March,2025,Monday,False,17,Evening,Low
ST114,Jaipur,2024-07-01,Truck,18:41,20:15,53.59,667.17,Cash,94.0,1,July,2024,Monday,False,18,Evening,Low
ST041,Mumbai,2024-01-09,Bus,16:26,18:36,64.49,789.88,Card,130.0,9,January,2024,Tuesday,False,16,Afternoon,Medium
ST135,Mumbai,2025-10-24,Truck,04:04,06:38,60.84,687.1,Card,154.0,24,October,2025,Friday,False,4,Afternoon,High
ST055,Hyderabad,2024-07-25,Bike,03:48,06:13,52.64,668.89,Cash,145.0,25,July,2024,Thursday,False,3,Afternoon,High
ST309,Hyderabad,2024-10-20,Bus,19:15,22:12,80.04,782.01,Card,177.0,20,October,2024,Sunday,True,19,Evening,Medium
ST283,Pune,2025-09-24,Bike,10:51,11:59,41.12,356.96,Card,68.0,24,September,2025,Wednesday,False,10,Morning,Low
ST164,Kolkata,2025-05-20,Bus,19:25,22:08,76.1,655.13,Cash,163.0,20,May,2025,Tuesday,False,19,Evening,Medium
ST375,Ahmedabad,2024-07-19,Bus,18:51,19:32,21.21,286.29,Card,41.0,19,July,2024,Friday,False,18,Evening,Medium
ST307,Chennai,2025-11-07,Truck,17:14,18:14,37.3,523.74,Card,60.0,7,November,2025,Friday,False,17,Evening,Low
ST199,Mumbai,2024-05-04,Car,19:20,19:54,23.14,200.12,Cash,34.0,4,May,2024,Saturday,True,19,Evening,High
ST272,Jaipur,2024-09-08,Bike,08:23,08:46,9.94,91.87,Cash,23.0,8,September,2024,Sunday,True,8,Morning,Medium
ST297,Chennai,2025-05-07,Bike,20:58,23:01,63.49,834.74,Cash,123.0,7,May,2025,Wednesday,False,20,Evening,High
ST139,Mumbai,2025-10-30,Truck,16:13,16:40,18.28,215.05,UPI,27.0,30,October,2025,Thursday,False,16,Afternoon,High
ST368,Mumbai,2025-12-23,Bike,06:34,07:19,31.32,366.76,Cash,45.0,23,December,2025,Tuesday,False,6,Morning,High
ST487,Jaipur,2025-09-22,Bike,06:38,08:42,80.65,858.04,Cash,124.0,22,September,2025,Monday,False,6,Morning,Low
ST315,Mumbai,2024-06-30,Car,18:05,19:37,61.1,703.83,UPI,92.0,30,June,2024,Sunday,True,18,Evening,Medium
ST028,Chennai,2024-08-26,Bus,19:43,20:16,21.38,243.1,Cash,33.0,26,August,2024,Monday,False,19,Evening,High
ST027,Delhi,2025-05-08,Bus,10:46,11:30,16.0,225.43,Card,44.0,8,May,2025,Thursday,False,10,Morning,High
ST116,Delhi,2025-06-14,Truck,19:34,21:32,42.26,474.26,Cash,118.0,14,June,2025,Saturday,True,19,Evening,Low
ST031,Pune,2024-07-18,Bus,22:59,00:33,52.01,559.76,Cash,94.0,18,July,2024,Thursday,False,22,Night,High
ST112,Indore,2024-03-17,Bike,00:19,03:04,91.16,1311.84,Cash,165.0,17,March,2024,Sunday,True,0,Afternoon,Low
ST323,Bhopal,2024-10-12,Bus,08:30,11:08,57.67,664.94,UPI,158.0,12,October,2024,Saturday,True,8,Morning,Medium
ST155,Kolkata,2025-04-23,Truck,16:19,18:36,58.4,520.93,Cash,137.0,23,April,2025,Wednesday,False,16,Afternoon,Low
ST446,Delhi,2025-01-13,Bus,21:23,21:43,7.49,99.42,UPI,20.0,13,January,2025,Monday,False,21,Night,Medium
ST238,Chennai,2024-08-07,Truck,07:21,09:33,87.35,1229.23,Card,132.0,7,August,2024,Wednesday,False,7,Morning,Medium
ST374,Pune,2024-09-18,Bus,22:17,23:26,28.99,390.44,Card,69.0,18,September,2024,Wednesday,False,22,Night,High
ST330,Ahmedabad,2025-09-12,Bus,19:21,21:10,53.06,455.78,Card,109.0,12,September,2025,Friday,False,19,Evening,Medium
ST059,Chennai,2024-02-26,Bus,09:46,12:30,106.65,972.94,Cash,164.0,26,February,2024,Monday,False,9,Morning,High
ST149,Mumbai,2024-08-12,Bus,21:04,22:22,35.43,312.46,UPI,78.0,12,August,2024,Monday,False,21,Night,Low
ST362,Kolkata,2024-02-22,Bus,21:31,00:06,104.62,1356.52,UPI,155.0,22,February,2024,Thursday,False,21,Night,Medium
ST475,Pune,2025-07-09,Truck,06:47,08:08,33.34,318.94,Cash,81.0,9,July,2025,Wednesday,False,6,Morning,High
ST186,Mumbai,2024-02-19,Bike,12:12,14:23,47.21,556.06,UPI,131.0,19,February,2024,Monday,False,12,Afternoon,Medium
ST187,Pune,2025-10-10,Truck,17:07,19:45,109.87,1150.69,Card,158.0,10,October,2025,Friday,False,17,Evening,Low
ST095,Indore,2024-04-14,Truck,00:30,02:40,90.21,891.63,Card,130.0,14,April,2024,Sunday,True,0,Afternoon,Medium
ST425,Bhopal,2024-06-06,Car,08:25,09:19,34.3,496.01,Card,54.0,6,June,2024,Thursday,False,8,Morning,High
ST016,Bhopal,2024-08-17,Bike,19:52,20:58,41.26,506.89,Cash,66.0,17,August,2024,Saturday,True,19,Evening,High
ST359,Bhopal,2024-12-24,Car,17:38,19:35,66.84,863.64,Cash,117.0,24,December,2024,Tuesday,False,17,Evening,High
ST239,Ahmedabad,2024-03-28,Car,00:02,02:01,48.02,505.16,UPI,119.0,28,March,2024,Thursday,False,0,Afternoon,Low
ST053,Delhi,2024-11-20,Car,16:58,18:41,65.59,690.16,Card,103.0,20,November,2024,Wednesday,False,16,Afternoon,Low
ST456,Delhi,2025-04-04,Bus,05:40,07:09,33.95,455.47,UPI,89.0,4,April,2025,Friday,False,5,Afternoon,High
ST232,Ahmedabad,2024-12-30,Truck,02:41,04:03,40.44,453.1,Cash,82.0,30,December,2024,Monday,False,2,Afternoon,High
ST239,Ahmedabad,2024-07-28,Truck,06:57,09:12,86.57,1034.07,UPI,135.0,28,July,2024,Sunday,True,6,Morning,Low
ST211,Kolkata,2024-01-29,Bus,16:42,18:26,48.87,535.39,Card,104.0,29,January,2024,Monday,False,16,Afternoon,High
ST282,Indore,2025-11-25,Bike,11:55,14:22,86.47,1003.26,UPI,147.0,25,November,2025,Tuesday,False,11,Morning,High
ST168,Bhopal,2025-08-11,Truck,01:51,02:24,12.36,140.34,UPI,33.0,11,August,2025,Monday,False,1,Afternoon,High
ST461,Bhopal,2025-06-24,Bike,18:47,19:24,24.13,224.98,UPI,37.0,24,June,2025,Tuesday,False,18,Evening,Low
ST037,Kolkata,2025-05-23,Bus,03:48,05:57,83.47,1130.93,Card,129.0,23,May,2025,Friday,False,3,Afternoon,Medium
ST385,Mumbai,2025-09-20,Bike,03:01,03:54,34.51,493.28,Cash,53.0,20,September,2025,Saturday,True,3,Afternoon,Medium
ST138,Kolkata,2024-12-20,Car,14:07,15:28,37.94,466.17,Cash,81.0,20,December,2024,Friday,False,14,Afternoon,Low
ST029,Jaipur,2024-03-26,Bike,17:07,19:04,77.41,662.91,Cash,117.0,26,March,2024,Tuesday,False,17,Evening,High
ST036,Mumbai,2024-10-12,Bike,23:17,00:57,58.83,814.52,Card,100.0,12,October,2024,Saturday,True,23,Night,Medium
ST442,Jaipur,2025-05-13,Bike,07:27,10:04,84.53,796.28,Card,157.0,13,May,2025,Tuesday,False,7,Morning,Medium
ST414,Kolkata,2025-08-29,Car,13:14,13:56,22.59,261.8,Card,42.0,29,August,2025,Friday,False,13,Afternoon,Low
ST120,Delhi,2024-02-20,Bike,12:50,15:47,98.17,860.47,Card,177.0,20,February,2024,Tuesday,False,12,Afternoon,Medium
ST432,Kolkata,2025-11-29,Bus,03:16,06:15,114.22,1028.84,Card,179.0,29,November,2025,Saturday,True,3,Afternoon,Low
ST233,Indore,2024-09-18,Car,05:48,08:29,62.95,730.23,UPI,161.0,18,September,2024,Wednesday,False,5,Afternoon,High
ST393,Pune,2024-05-15,Bus,03:21,04:37,52.11,622.37,UPI,76.0,15,May,2024,Wednesday,False,3,Afternoon,High
ST025,Delhi,2025-01-22,Truck,08:06,08:38,15.7,210.12,Cash,32.0,22,January,2025,Wednesday,False,8,Morning,High
ST035,Bhopal,2025-07-07,Bike,19:21,21:59,85.37,1151.86,UPI,158.0,7,July,2025,Monday,False,19,Evening,Medium
ST474,Mumbai,2024-09-03,Bike,13:27,15:14,63.92,592.95,Cash,107.0,3,September,2024,Tuesday,False,13,Afternoon,High
ST204,Jaipur,2025-03-28,Car,02:04,03:51,39.38,479.86,Card,107.0,28,March,2025,Friday,False,2,Afternoon,Low
ST456,Pune,2025-04-08,Car,23:37,00:20,22.13,306.8,UPI,43.0,8,April,2025,Tuesday,False,23,Night,High
ST015,Mumbai,2025-09-13,Truck,22:25,22:49,8.76,114.22,Cash,24.0,13,September,2025,Saturday,True,22,Night,Medium
ST119,Indore,2024-05-21,Bus,17:41,19:34,44.07,452.92,Cash,113.0,21,May,2024,Tuesday,False,17,Evening,High
ST471,Chennai,2024-05-05,Car,04:03,06:36,63.28,616.35,UPI,153.0,5,May,2024,Sunday,True,4,Afternoon,Low
ST120,Ahmedabad,2024-05-26,Bus,16:52,18:03,34.91,308.58,Card,71.0,26,May,2024,Sunday,True,16,Afternoon,Medium
ST354,Kolkata,2025-11-08,Bus,18:59,21:31,64.67,823.55,Card,152.0,8,November,2025,Saturday,True,18,Evening,Medium
ST149,Hyderabad,2024-07-29,Truck,18:11,18:55,22.9,221.51,Card,44.0,29,July,2024,Monday,False,18,Evening,Low
ST398,Bhopal,2024-06-19,Bike,11:29,14:05,80.54,870.3,UPI,156.0,19,June,2024,Wednesday,False,11,Morning,Low
ST179,Indore,2025-02-05,Bus,01:36,02:08,14.13,164.44,Card,32.0,5,February,2025,Wednesday,False,1,Afternoon,Medium
ST301,Chennai,2024-06-04,Car,21:37,21:58,13.91,197.0,Card,21.0,4,June,2024,Tuesday,False,21,Night,Medium
ST491,Hyderabad,2025-11-18,Bus,08:04,10:55,112.24,1166.63,Card,171.0,18,November,2025,Tuesday,False,8,Morning,Medium
ST128,Kolkata,2024-09-27,Bike,18:10,19:30,42.83,416.95,UPI,80.0,27,September,2024,Friday,False,18,Evening,Medium
ST054,Pune,2025-11-10,Truck,19:23,21:59,89.53,972.86,Card,156.0,10,November,2025,Monday,False,19,Evening,Low
ST497,Bhopal,2024-06-09,Car,09:45,10:58,38.6,500.12,Cash,73.0,9,June,2024,Sunday,True,9,Morning,Low
ST203,Jaipur,2025-11-02,Truck,04:50,06:35,48.7,703.7,Cash,105.0,2,November,2025,Sunday,True,4,Afternoon,Low
ST171,Chennai,2024-11-06,Bus,12:12,14:02,76.83,1113.68,UPI,110.0,6,November,2024,Wednesday,False,12,Afternoon,High
ST088,Bhopal,2024-11-17,Truck,19:33,21:10,56.55,718.84,Cash,97.0,17,November,2024,Sunday,True,19,Evening,High
ST339,Jaipur,2024-04-05,Bus,04:08,06:40,73.14,827.11,Cash,152.0,5,April,2024,Friday,False,4,Afternoon,High
ST034,Hyderabad,2025-12-25,Bus,07:57,09:56,73.09,1003.39,Cash,119.0,25,December,2025,Thursday,False,7,Morning,Low
ST099,Ahmedabad,2024-10-26,Truck,18:17,19:56,54.06,471.9,Cash,99.0,26,October,2024,Saturday,True,18,Evening,Medium
ST383,Jaipur,2025-03-13,Bike,20:46,22:22,54.07,589.38,Cash,96.0,13,March,2025,Thursday,False,20,Evening,Medium
ST311,Hyderabad,2024-01-03,Bike,07:47,09:13,42.34,552.7,Cash,86.0,3,January,2024,Wednesday,False,7,Morning,Medium
ST213,Indore,2025-09-10,Bus,08:10,10:14,74.89,1078.02,Cash,124.0,10,September,2025,Wednesday,False,8,Morning,Medium
ST001,Delhi,2025-07-15,Bike,00:01,01:33,52.04,480.85,Card,92.0,15,July,2025,Tuesday,False,0,Afternoon,High
ST344,Ahmedabad,2025-09-22,Truck,18:19,19:39,45.47,459.74,Card,80.0,22,September,2025,Monday,False,18,Evening,Medium
ST269,Indore,2024-05-09,Car,09:23,10:43,55.63,715.47,Card,80.0,9,May,2024,Thursday,False,9,Morning,Low
ST459,Pune,2025-09-22,Bike,00:23,01:44,54.23,654.79,Card,81.0,22,September,2025,Monday,False,0,Afternoon,High
ST148,Jaipur,2024-12-20,Bus,17:32,19:29,56.85,550.45,Cash,117.0,20,December,2024,Friday,False,17,Evening,Low
ST491,Hyderabad,2025-04-18,Bus,17:45,18:43,28.92,406.63,Cash,58.0,18,April,2025,Friday,False,17,Evening,Medium
ST129,Ahmedabad,2024-10-23,Bike,00:20,00:51,13.55,174.73,UPI,31.0,23,October,2024,Wednesday,False,0,Afternoon,High
ST358,Indore,2025-04-14,Bus,16:20,17:20,29.83,348.75,Cash,60.0,14,April,2025,Monday,False,16,Afternoon,High
ST228,Hyderabad,2025-09-26,Bike,00:20,02:41,95.74,963.75,Card,141.0,26,September,2025,Friday,False,0,Afternoon,Medium
ST119,Chennai,2024-01-03,Bus,17:19,19:24,50.3,724.74,Cash,125.0,3,January,2024,Wednesday,False,17,Evening,High
ST155,Delhi,2025-07-25,Bike,16:25,18:47,67.63,681.08,UPI,142.0,25,July,2025,Friday,False,16,Afternoon,Low
ST497,Ahmedabad,2025-01-27,Truck,21:42,23:36,54.64,743.54,Card,114.0,27,January,2025,Monday,False,21,Night,Low
ST004,Hyderabad,2024-11-19,Bus,08:11,09:48,65.89,711.24,Card,97.0,19,November,2024,Tuesday,False,8,Morning,Medium
ST174,Kolkata,2024-11-03,Car,09:50,11:36,58.48,648.72,Cash,106.0,3,November,2024,Sunday,True,9,Morning,High
ST336,Jaipur,2025-11-15,Truck,08:19,10:41,99.17,973.7,Cash,142.0,15,November,2025,Saturday,True,8,Morning,High
ST423,Hyderabad,2024-10-26,Bus,22:31,01:07,97.05,902.29,Cash,156.0,26,October,2024,Saturday,True,22,Night,Medium
ST483,Bhopal,2024-01-26,Truck,10:10,12:07,73.38,796.64,Card,117.0,26,January,2024,Friday,False,10,Morning,High
ST350,Chennai,2024-10-31,Truck,00:43,01:14,15.85,137.46,Card,31.0,31,October,2024,Thursday,False,0,Afternoon,High
ST240,Bhopal,2025-07-06,Car,09:14,12:14,112.92,1334.12,UPI,180.0,6,July,2025,Sunday,True,9,Morning,Medium
ST126,Delhi,2025-05-15,Bike,21:41,00:17,64.06,553.14,Cash,156.0,15,May,2025,Thursday,False,21,Night,High
ST314,Kolkata,2025-09-23,Car,01:39,04:07,56.11,809.2,UPI,148.0,23,September,2025,Tuesday,False,1,Afternoon,High
ST151,Jaipur,2024-03-09,Bus,23:56,00:59,23.34,250.49,UPI,63.0,9,March,2024,Saturday,True,23,Night,Medium
ST056,Kolkata,2024-11-13,Bike,06:16,07:33,50.31,491.43,Card,77.0,13,November,2024,Wednesday,False,6,Morning,Low
ST328,Jaipur,2025-10-21,Truck,20:27,21:28,39.5,402.77,Cash,61.0,21,October,2025,Tuesday,False,20,Evening,Medium
ST046,Mumbai,2024-03-14,Bike,05:49,08:20,69.17,757.22,Cash,151.0,14,March,2024,Thursday,False,5,Afternoon,Low
ST100,Jaipur,2025-03-11,Truck,14:15,16:17,45.94,653.2,UPI,122.0,11,March,2025,Tuesday,False,14,Afternoon,Low
ST241,Ahmedabad,2024-02-08,Bus,01:50,03:31,45.58,550.74,Cash,101.0,8,February,2024,Thursday,False,1,Afternoon,High
ST241,Indore,2025-02-22,Bike,13:55,16:02,77.24,895.14,Card,127.0,22,February,2025,Saturday,True,13,Afternoon,High
ST056,Pune,2025-06-07,Bike,02:11,02:43,15.99,226.2,Card,32.0,7,June,2025,Saturday,True,2,Afternoon,Low
ST059,Delhi,2024-03-10,Bike,20:56,21:16,12.32,149.26,Card,20.0,10,March,2024,Sunday,True,20,Evening,High
ST276,Mumbai,2025-06-06,Bike,08:15,10:42,58.69,815.38,Cash,147.0,6,June,2025,Friday,False,8,Morning,Medium
ST249,Mumbai,2025-10-02,Truck,10:31,11:08,22.02,238.27,Cash,37.0,2,October,2025,Thursday,False,10,Morning,Low
ST364,Bhopal,2024-07-05,Truck,16:40,18:35,48.98,593.49,UPI,115.0,5,July,2024,Friday,False,16,Afternoon,Medium
ST123,Chennai,2024-10-27,Bike,08:07,08:35,12.02,134.69,Cash,28.0,27,October,2024,Sunday,True,8,Morning,Medium
ST095,Jaipur,2025-02-23,Truck,15:29,17:34,58.7,804.41,Card,125.0,23,February,2025,Sunday,True,15,Afternoon,Medium
ST453,Ahmedabad,2025-04-13,Car,11:06,13:15,69.54,636.49,Card,129.0,13,April,2025,Sunday,True,11,Morning,High
ST479,Kolkata,2024-11-04,Bus,21:40,23:55,62.85,798.62,Card,135.0,4,November,2024,Monday,False,21,Night,Low
ST194,Delhi,2024-04-22,Car,17:08,18:54,64.42,873.0,Cash,106.0,22,April,2024,Monday,False,17,Evening,High
ST423,Pune,2025-01-06,Car,00:41,02:50,46.47,563.04,Card,129.0,6,January,2025,Monday,False,0,Afternoon,Medium
ST011,Ahmedabad,2024-12-04,Car,15:24,16:31,37.93,345.56,Cash,67.0,4,December,2024,Wednesday,False,15,Afternoon,Low
ST215,Kolkata,2025-07-16,Bike,19:21,22:18,122.61,1422.19,Cash,177.0,16,July,2025,Wednesday,False,19,Evening,High
ST104,Bhopal,2024-03-31,Bike,12:19,12:55,13.16,184.71,Card,36.0,31,March,2024,Sunday,True,12,Afternoon,High
ST423,Jaipur,2025-09-25,Car,19:48,20:28,15.36,201.13,Card,40.0,25,September,2025,Thursday,False,19,Evening,Medium
ST202,Delhi,2025-03-14,Truck,02:19,04:21,73.36,928.82,Card,122.0,14,March,2025,Friday,False,2,Afternoon,High
ST489,Ahmedabad,2024-07-12,Car,00:52,02:11,52.91,590.89,UPI,79.0,12,July,2024,Friday,False,0,Afternoon,Low
ST212,Jaipur,2024-09-18,Bus,08:18,11:02,104.22,939.7,UPI,164.0,18,September,2024,Wednesday,False,8,Morning,Medium
ST312,Jaipur,2024-11-16,Bike,21:04,21:35,16.04,161.51,UPI,31.0,16,November,2024,Saturday,True,21,Night,High
ST152,Hyderabad,2025-02-26,Car,01:46,02:53,32.0,458.32,UPI,67.0,26,February,2025,Wednesday,False,1,Afternoon,Medium
ST241,Hyderabad,2025-12-24,Car,17:27,20:25,112.06,1469.88,Card,178.0,24,December,2025,Wednesday,False,17,Evening,High
ST477,Bhopal,2024-06-15,Truck,06:46,09:05,96.87,1311.58,UPI,139.0,15,June,2024,Saturday,True,6,Morning,Low
ST299,Pune,2025-01-31,Bus,07:00,09:15,78.16,729.33,Card,135.0,31,January,2025,Friday,False,7,Morning,High
ST021,Bhopal,2025-09-28,Bike,09:43,11:57,88.7,1127.26,Cash,134.0,28,September,2025,Sunday,True,9,Morning,Low
ST302,Kolkata,2025-03-22,Truck,07:13,10:04,110.03,1224.33,Cash,171.0,22,March,2025,Saturday,True,7,Morning,High
ST155,Ahmedabad,2024-02-13,Bus,21:04,22:18,42.29,572.92,Cash,74.0,13,February,2024,Tuesday,False,21,Night,Low
ST419,Ahmedabad,2025-10-10,Bus,13:28,14:50,55.83,630.8,Card,82.0,10,October,2025,Friday,False,13,Afternoon,Low
ST114,Mumbai,2024-04-01,Car,00:27,02:05,55.03,713.32,UPI,98.0,1,April,2024,Monday,False,0,Afternoon,Low
ST083,Mumbai,2024-02-27,Truck,22:34,00:09,55.85,565.98,UPI,95.0,27,February,2024,Tuesday,False,22,Night,High
ST019,Indore,2025-04-17,Bike,18:08,20:35,58.51,768.4,Card,147.0,17,April,2025,Thursday,False,18,Evening,Medium
ST153,Kolkata,2025-03-26,Bike,10:26,11:38,28.41,302.39,Card,72.0,26,March,2025,Wednesday,False,10,Morning,Medium
ST386,Jaipur,2025-06-29,Bus,21:09,21:52,29.01,356.1,Card,43.0,29,June,2025,Sunday,True,21,Night,Low
ST270,Pune,2024-01-05,Bus,08:09,11:08,111.02,1113.03,Card,179.0,5,January,2024,Friday,False,8,Morning,Low
ST327,Pune,2025-02-09,Bus,13:59,16:35,103.86,1406.86,UPI,156.0,9,February,2025,Sunday,True,13,Afternoon,Low
ST006,Chennai,2025-01-02,Truck,22:08,23:29,37.84,546.55,UPI,81.0,2,January,2025,Thursday,False,22,Night,High
ST347,Chennai,2025-07-03,Bus,19:21,20:32,35.1,355.56,Cash,71.0,3,July,2025,Thursday,False,19,Evening,Low
ST124,Kolkata,2024-10-21,Truck,19:04,19:37,17.7,214.71,Card,33.0,21,October,2024,Monday,False,19,Evening,Medium
ST161,Ahmedabad,2025-12-11,Bus,04:49,06:21,47.09,427.55,Card,92.0,11,December,2025,Thursday,False,4,Afternoon,Medium
ST392,Hyderabad,2024-01-23,Bus,15:37,16:16,22.47,311.8,Cash,39.0,23,January,2024,Tuesday,False,15,Afternoon,Low
ST318,Hyderabad,2025-01-08,Car,23:04,01:39,55.51,574.08,Card,155.0,8,January,2025,Wednesday,False,23,Night,High
ST360,Hyderabad,2025-07-22,Bus,01:54,02:52,33.92,460.69,Card,58.0,22,July,2025,Tuesday,False,1,Afternoon,High
ST178,Kolkata,2025-03-29,Bus,03:59,05:22,31.48,322.38,UPI,83.0,29,March,2025,Saturday,True,3,Afternoon,Low
ST362,Kolkata,2025-07-21,Bus,23:11,01:29,85.41,1176.86,UPI,138.0,21,July,2025,Monday,False,23,Night,Medium
ST131,Delhi,2024-07-17,Car,23:46,02:06,82.1,1083.9,Card,140.0,17,July,2024,Wednesday,False,23,Night,Medium
ST068,Pune,2024-05-18,Truck,19:44,21:37,57.48,496.18,Card,113.0,18,May,2024,Saturday,True,19,Evening,Medium
ST312,Jaipur,2025-03-25,Car,08:13,08:48,19.92,269.09,Cash,35.0,25,March,2025,Tuesday,False,8,Morning,High
ST105,Ahmedabad,2024-03-07,Car,16:25,17:05,26.7,262.26,Card,40.0,7,March,2024,Thursday,False,16,Afternoon,Low
ST448,Indore,2024-12-28,Bus,12:24,12:46,10.7,113.11,Cash,22.0,28,December,2024,Saturday,True,12,Afternoon,Medium
ST416,Chennai,2024-05-09,Bus,13:08,15:58,63.14,880.06,UPI,170.0,9,May,2024,Thursday,False,13,Afternoon,Low
ST070,Delhi,2024-04-22,Truck,22:56,01:34,55.5,586.59,Card,158.0,22,April,2024,Monday,False,22,Night,Medium
ST206,Jaipur,2024-11-15,Car,01:19,03:53,90.3,873.28,Card,154.0,15,November,2024,Friday,False,1,Afternoon,Medium
ST261,Indore,2025-12-23,Car,02:46,04:42,74.84,920.87,Card,116.0,23,December,2025,Tuesday,False,2,Afternoon,Low
ST380,Delhi,2024-06-28,Bus,22:33,00:39,78.81,871.23,Card,126.0,28,June,2024,Friday,False,22,Night,High
ST067,Hyderabad,2025-11-14,Bike,17:20,18:21,21.86,286.77,Cash,61.0,14,November,2025,Friday,False,17,Evening,Medium
ST325,Jaipur,2025-12-22,Car,06:59,07:40,23.93,257.16,Cash,41.0,22,December,2025,Monday,False,6,Morning,Low
ST278,Delhi,2024-07-08,Truck,22:33,00:10,58.64,697.92,Cash,97.0,8,July,2024,Monday,False,22,Night,Medium
ST266,Delhi,2025-10-17,Bike,07:41,08:30,32.86,314.19,Card,49.0,17,October,2025,Friday,False,7,Morning,Low
ST029,Delhi,2025-10-13,Bus,05:13,06:30,36.86,495.41,Cash,77.0,13,October,2025,Monday,False,5,Afternoon,High
ST302,Hyderabad,2024-11-15,Car,19:52,21:16,40.78,533.28,UPI,84.0,15,November,2024,Friday,False,19,Evening,High
ST299,Chennai,2025-02-09,Bike,05:17,05:56,15.54,153.77,Cash,39.0,9,February,2025,Sunday,True,5,Afternoon,High
ST305,Kolkata,2025-03-15,Truck,13:02,15:13,80.93,1050.83,Card,131.0,15,March,2025,Saturday,True,13,Afternoon,Low
ST262,Mumbai,2025-04-19,Bike,15:37,17:07,62.44,564.61,Card,90.0,19,April,2025,Saturday,True,15,Afternoon,Medium
ST133,Pune,2025-07-07,Car,05:22,07:45,81.54,761.06,Card,143.0,7,July,2025,Monday,False,5,Afternoon,Medium
ST167,Delhi,2024-04-27,Bus,20:01,20:33,20.28,241.39,Card,32.0,27,April,2024,Saturday,True,20,Evening,Low
ST092,Chennai,2024-04-19,Bus,03:35,04:52,35.48,474.53,Card,77.0,19,April,2024,Friday,False,3,Afternoon,Low
ST007,Kolkata,2024-03-19,Truck,03:12,03:54,18.26,250.04,UPI,42.0,19,March,2024,Tuesday,False,3,Afternoon,High
ST063,Indore,2024-05-01,Truck,04:48,07:45,99.7,1128.37,Card,177.0,1,May,2024,Wednesday,False,4,Afternoon,High
