Station_ID,City,Date,Vehicle_Type,Charging_Start_Time,Charging_End_Time,Energy_Consumed_kWh,Cost_INR,Payment_Method,Session_Duration_Min,Day,Month,Year,Day_of_Week,Weekend,Hour,Time_Slot,Revenue_Category,Session_hours,Cost_per_kWh,Weekend_Label
ST289,Kolkata,2025-06-03,Car,21:35:00,23:05:00,39.39,512.5,Cash,90.0,3,June,2025,Tuesday,False,21,Night,Low,1.5,13.010916476263011,Weekday
ST306,Kolkata,2024-07-11,Car,05:21:00,07:50:00,97.1,1105.06,Cash,149.0,11,July,2024,Thursday,False,5,Afternoon,High,2.48,11.380638516992791,Weekday
ST109,Bhopal,2025-07-30,Car,01:30:00,03:23:00,42.62,422.97,Card,113.0,30,July,2025,Wednesday,False,1,Afternoon,High,1.88,9.92421398404505,Weekday
ST210,Ahmedabad,2024-03-22,Bus,19:34:00,22:12:00,89.34,1114.21,UPI,158.0,22,March,2024,Friday,False,19,Evening,Low,2.63,12.471569285874189,Weekday
ST018,Mumbai,2024-04-02,Car,11:14:00,11:34:00,7.22,82.24,Cash,20.0,2,April,2024,Tuesday,False,11,Morning,Low,0.33,11.390581717451523,Weekday
ST349,Chennai,2024-06-02,Car,13:28:00,15:33:00,64.15,752.27,Card,125.0,2,June,2024,Sunday,True,13,Afternoon,High,2.08,11.726734216679656,Weekend
ST282,Kolkata,2024-10-24,Bike,23:52:00,01:53:00,50.68,480.07,Cash,121.0,24,October,2024,Thursday,False,23,Night,High,2.02,9.472573007103394,Weekday
ST150,Delhi,2025-11-26,Bike,14:58:00,16:31:00,60.59,746.69,UPI,93.0,26,November,2025,Wednesday,False,14,Afternoon,Low,1.55,12.323650767453376,Weekday
ST180,Ahmedabad,2025-08-05,Car,01:19:00,03:43:00,69.02,825.78,UPI,144.0,5,August,2025,Tuesday,False,1,Afternoon,Low,2.4,11.964358157055926,Weekday
ST316,Delhi,2025-10-12,Car,10:31:00,12:14:00,65.17,869.18,Card,103.0,12,October,2025,Sunday,True,10,Morning,High,1.72,13.337118305969003,Weekend
ST017,Mumbai,2025-03-13,Bus,15:25:00,15:51:00,17.06,208.91,Card,26.0,13,March,2025,Thursday,False,15,Afternoon,Medium,0.43,12.245603751465417,Weekday
ST063,Hyderabad,2025-02-02,Truck,10:50:00,13:43:00,66.52,667.83,Card,173.0,2,February,2025,Sunday,True,10,Morning,High,2.88,10.03953698135899,Weekend
ST217,Jaipur,2024-02-03,Bike,21:05:00,23:32:00,76.67,1029.37,UPI,147.0,3,February,2024,Saturday,True,21,Night,High,2.45,13.425981479066126,Weekend
ST045,Indore,2025-09-29,Bus,16:48:00,18:06:00,53.48,634.88,Card,78.0,29,September,2025,Monday,False,16,Afternoon,Low,1.3,11.87135377711294,Weekday
ST063,Indore,2024-06-10,Truck,16:09:00,19:08:00,119.51,1360.91,UPI,179.0,10,June,2024,Monday,False,16,Afternoon,High,2.98,11.387415279056146,Weekday
ST035,Indore,2024-06-12,Bike,23:09:00,01:45:00,55.67,724.31,Card,156.0,12,June,2024,Wednesday,False,23,Night,Medium,2.6,13.010777797736662,Weekday
ST337,Delhi,2025-07-16,Bus,12:12:00,13:45:00,32.59,369.72,Cash,93.0,16,July,2025,Wednesday,False,12,Afternoon,Low,1.55,11.344584228290886,Weekday
ST040,Hyderabad,2024-01-11,Bike,07:41:00,08:57:00,50.28,485.62,Cash,76.0,11,January,2024,Thursday,False,7,Morning,Low,1.27,9.658313444709625,Weekday
ST103,Bhopal,2024-07-04,Truck,15:06:00,16:08:00,33.44,376.37,Cash,62.0,4,July,2024,Thursday,False,15,Afternoon,Medium,1.03,11.255083732057416,Weekday
ST455,Indore,2024-07-07,Bus,23:32:00,00:45:00,43.08,413.32,UPI,73.0,7,July,2024,Sunday,True,23,Night,Low,1.22,9.594243268337976,Weekend
ST300,Chennai,2024-05-31,Bus,00:34:00,03:02:00,85.99,965.2,UPI,148.0,31,May,2024,Friday,False,0,Afternoon,High,2.47,11.22456099546459,Weekday
ST127,Pune,2025-04-08,Truck,08:53:00,10:42:00,55.18,642.02,UPI,109.0,8,April,2025,Tuesday,False,8,Morning,Medium,1.82,11.635012685755708,Weekday
ST336,Ahmedabad,2025-03-12,Truck,16:45:00,18:24:00,59.38,602.36,Card,99.0,12,March,2025,Wednesday,False,16,Afternoon,High,1.65,10.144156281576288,Weekday
ST483,Ahmedabad,2024-03-30,Truck,15:03:00,15:23:00,7.15,102.9,Cash,20.0,30,March,2024,Saturday,True,15,Afternoon,High,0.33,14.391608391608392,Weekend
ST346,Chennai,2025-07-17,Bus,18:33:00,20:19:00,46.83,603.29,Cash,106.0,17,July,2025,Thursday,False,18,Evening,High,1.77,12.882553918428357,Weekday
ST232,Indore,2025-12-29,Bike,10:21:00,10:55:00,22.03,238.27,Card,34.0,29,December,2025,Monday,False,10,Morning,High,0.57,10.815705855651384,Weekday
ST280,Delhi,2025-07-17,Bike,21:39:00,22:26:00,31.48,293.29,Card,47.0,17,July,2025,Thursday,False,21,Night,Low,0.78,9.316709021601017,Weekday
ST167,Kolkata,2025-06-21,Truck,17:19:00,20:07:00,68.73,845.89,UPI,168.0,21,June,2025,Saturday,True,17,Evening,Low,2.8,12.30743489014986,Weekend
ST468,Delhi,2024-01-17,Car,12:57:00,14:03:00,34.33,489.5,Cash,66.0,17,January,2024,Wednesday,False,12,Afternoon,Medium,1.1,14.258665889892223,Weekday
ST046,Bhopal,2025-07-08,Bus,22:03:00,23:09:00,39.74,398.04,Card,66.0,8,July,2025,Tuesday,False,22,Night,Low,1.1,10.016104680422748,Weekday
ST421,Pune,2024-02-28,Bike,23:04:00,00:43:00,53.47,534.03,Cash,99.0,28,February,2024,Wednesday,False,23,Night,High,1.65,9.987469609126613,Weekday
ST410,Chennai,2025-12-29,Truck,11:18:00,12:59:00,55.97,715.55,UPI,101.0,29,December,2025,Monday,False,11,Morning,Low,1.68,12.784527425406468,Weekday
ST452,Kolkata,2025-08-31,Car,01:02:00,02:41:00,42.62,393.56,Card,99.0,31,August,2025,Sunday,True,1,Afternoon,Low,1.65,9.234162365086814,Weekend
ST337,Mumbai,2025-01-19,Car,18:27:00,19:21:00,26.08,270.56,Card,54.0,19,January,2025,Sunday,True,18,Evening,Low,0.9,10.374233128834357,Weekend
ST301,Bhopal,2025-12-09,Bike,00:15:00,02:10:00,76.9,880.1,Cash,115.0,9,December,2025,Tuesday,False,0,Afternoon,Medium,1.92,11.444733420026008,Weekday
ST183,Bhopal,2024-08-02,Bike,01:18:00,01:44:00,13.09,115.49,UPI,26.0,2,August,2024,Friday,False,1,Afternoon,Medium,0.43,8.822765469824294,Weekday
ST334,Kolkata,2024-08-05,Truck,05:27:00,08:18:00,87.09,764.6,Card,171.0,5,August,2024,Monday,False,5,Afternoon,Medium,2.85,8.779423584797335,Weekday
ST288,Jaipur,2024-01-09,Bus,17:58:00,18:26:00,12.39,129.88,Card,28.0,9,January,2024,Tuesday,False,17,Evening,High,0.47,10.482647296206617,Weekday
ST395,Chennai,2025-12-28,Car,18:15:00,20:18:00,71.46,767.58,Cash,123.0,28,December,2025,Sunday,True,18,Evening,Low,2.05,10.74139378673384,Weekend
ST381,Hyderabad,2025-09-04,Bike,01:42:00,02:36:00,22.62,233.5,Cash,54.0,4,September,2025,Thursday,False,1,Afternoon,Low,0.9,10.322723253757736,Weekday
ST100,Hyderabad,2025-08-24,Bus,08:08:00,09:17:00,29.02,364.0,Card,69.0,24,August,2025,Sunday,True,8,Morning,Low,1.15,12.543073742246726,Weekend
ST434,Ahmedabad,2025-04-20,Bus,13:32:00,15:46:00,92.52,824.42,UPI,134.0,20,April,2025,Sunday,True,13,Afternoon,High,2.23,8.910722006052746,Weekend
ST164,Ahmedabad,2024-01-05,Bus,16:51:00,19:21:00,75.43,781.26,Cash,150.0,5,January,2024,Friday,False,16,Afternoon,Medium,2.5,10.357417473153916,Weekday
ST089,Ahmedabad,2025-02-04,Car,13:45:00,15:38:00,65.74,812.66,UPI,113.0,4,February,2025,Tuesday,False,13,Afternoon,High,1.88,12.361728019470643,Weekday
ST354,Jaipur,2025-12-18,Bus,21:52:00,23:37:00,50.02,481.65,Cash,105.0,18,December,2025,Thursday,False,21,Night,Medium,1.75,9.629148340663733,Weekday
ST352,Chennai,2024-04-07,Bus,08:22:00,09:22:00,34.41,473.18,Card,60.0,7,April,2024,Sunday,True,8,Morning,Medium,1.0,13.751235106073818,Weekend
ST443,Ahmedabad,2024-09-30,Car,15:04:00,18:01:00,119.22,1438.06,UPI,177.0,30,September,2024,Monday,False,15,Afternoon,High,2.95,12.06223787955041,Weekday
ST425,Bhopal,2024-04-05,Truck,07:11:00,09:23:00,54.09,594.18,Card,132.0,5,April,2024,Friday,False,7,Morning,High,2.2,10.985024958402661,Weekday
ST447,Chennai,2024-02-08,Bike,23:37:00,02:37:00,110.39,1344.46,UPI,180.0,8,February,2024,Thursday,False,23,Night,High,3.0,12.17918289700154,Weekday
ST367,Chennai,2025-09-15,Car,12:57:00,13:25:00,16.18,184.79,UPI,28.0,15,September,2025,Monday,False,12,Afternoon,Medium,0.47,11.420889987639061,Weekday
ST380,Jaipur,2024-02-16,Bike,08:02:00,09:32:00,36.55,368.28,Cash,90.0,16,February,2024,Friday,False,8,Morning,High,1.5,10.076060191518469,Weekday
ST457,Chennai,2025-07-13,Car,03:38:00,04:21:00,22.78,244.57,UPI,43.0,13,July,2025,Sunday,True,3,Afternoon,High,0.72,10.736172080772606,Weekend
ST039,Mumbai,2024-08-17,Truck,05:33:00,06:10:00,19.83,243.41,Card,37.0,17,August,2024,Saturday,True,5,Afternoon,Low,0.62,12.274836106908724,Weekend
ST196,Delhi,2024-01-02,Car,20:02:00,20:57:00,33.69,434.68,UPI,55.0,2,January,2024,Tuesday,False,20,Evening,High,0.92,12.902344909468686,Weekday
ST003,Kolkata,2024-06-28,Bike,10:29:00,13:29:00,94.86,1180.27,UPI,180.0,28,June,2024,Friday,False,10,Morning,Medium,3.0,12.442230655703142,Weekday
ST047,Mumbai,2025-01-26,Truck,01:55:00,04:39:00,60.56,714.64,Card,164.0,26,January,2025,Sunday,True,1,Afternoon,High,2.73,11.800528401585204,Weekend
ST481,Mumbai,2025-03-20,Truck,15:27:00,18:01:00,80.31,763.68,UPI,154.0,20,March,2025,Thursday,False,15,Afternoon,Medium,2.57,9.509152035861037,Weekday
ST397,Ahmedabad,2024-09-21,Car,00:46:00,01:16:00,19.52,179.96,Cash,30.0,21,September,2024,Saturday,True,0,Afternoon,Low,0.5,9.219262295081968,Weekend
ST498,Bhopal,2025-02-01,Truck,10:15:00,12:29:00,63.62,793.97,Cash,134.0,1,February,2025,Saturday,True,10,Morning,Low,2.23,12.47988054071047,Weekend
ST183,Bhopal,2025-12-20,Bus,18:02:00,20:43:00,90.27,1283.11,UPI,161.0,20,December,2025,Saturday,True,18,Evening,Medium,2.68,14.214135371662788,Weekend
ST497,Mumbai,2025-07-29,Truck,11:27:00,13:01:00,40.34,431.28,Cash,94.0,29,July,2025,Tuesday,False,11,Morning,Low,1.57,10.69112543381259,Weekday
ST246,Jaipur,2024-01-04,Bike,04:31:00,05:37:00,41.14,458.41,UPI,66.0,4,January,2024,Thursday,False,4,Afternoon,Low,1.1,11.142683519688868,Weekday
ST114,Bhopal,2024-03-06,Truck,10:14:00,12:23:00,87.39,1131.93,UPI,129.0,6,March,2024,Wednesday,False,10,Morning,Low,2.15,12.952626158599383,Weekday
ST294,Hyderabad,2024-12-30,Car,00:54:00,02:44:00,66.1,920.29,UPI,110.0,30,December,2024,Monday,False,0,Afternoon,Medium,1.83,13.922692889561272,Weekday
ST412,Ahmedabad,2025-10-31,Car,22:32:00,00:23:00,50.27,648.35,UPI,111.0,31,October,2025,Friday,False,22,Night,Medium,1.85,12.897354286851003,Weekday
ST461,Ahmedabad,2024-05-01,Truck,22:20:00,00:19:00,76.95,854.3,Card,119.0,1,May,2024,Wednesday,False,22,Night,Low,1.98,11.10201429499675,Weekday
ST203,Ahmedabad,2025-01-03,Car,14:06:00,16:45:00,63.22,794.1,Card,159.0,3,January,2025,Friday,False,14,Afternoon,Low,2.65,12.56089844985764,Weekday
ST476,Chennai,2025-05-08,Truck,20:33:00,21:10:00,19.81,187.14,Cash,37.0,8,May,2025,Thursday,False,20,Evening,Medium,0.62,9.446744068652196,Weekday
ST093,Bhopal,2025-11-05,Bike,16:25:00,17:52:00,60.63,811.27,Card,87.0,5,November,2025,Wednesday,False,16,Afternoon,High,1.45,13.380669635493978,Weekday
ST057,Jaipur,2024-04-10,Truck,05:22:00,06:59:00,64.66,561.48,Card,97.0,10,April,2024,Wednesday,False,5,Afternoon,High,1.62,8.683575626353234,Weekday
ST168,Hyderabad,2024-04-09,Truck,09:54:00,10:47:00,26.96,357.32,Cash,53.0,9,April,2024,Tuesday,False,9,Morning,High,0.88,13.253709198813056,Weekday
ST169,Bhopal,2024-01-18,Truck,20:15:00,21:48:00,42.08,435.85,UPI,93.0,18,January,2024,Thursday,False,20,Evening,Low,1.55,10.357652091254753,Weekday
ST022,Chennai,2025-03-19,Car,06:19:00,08:28:00,85.13,915.46,Cash,129.0,19,March,2025,Wednesday,False,6,Morning,Low,2.15,10.753670856337367,Weekday
ST374,Kolkata,2025-12-11,Car,02:09:00,04:26:00,64.94,617.97,Cash,137.0,11,December,2025,Thursday,False,2,Afternoon,High,2.28,9.516014782876502,Weekday
ST279,Hyderabad,2024-12-27,Truck,16:28:00,17:28:00,23.94,273.89,UPI,60.0,27,December,2024,Friday,False,16,Afternoon,High,1.0,11.440685045948202,Weekday
ST405,Jaipur,2024-05-09,Bus,06:31:00,09:07:00,54.82,586.7,UPI,156.0,9,May,2024,Thursday,False,6,Morning,High,2.6,10.70229843122948,Weekday
ST445,Delhi,2024-11-14,Truck,14:15:00,15:53:00,54.53,471.16,Cash,98.0,14,November,2024,Thursday,False,14,Afternoon,High,1.63,8.6403814414084,Weekday
ST288,Delhi,2025-01-25,Bus,04:39:00,07:12:00,55.83,509.74,Cash,153.0,25,January,2025,Saturday,True,4,Afternoon,High,2.55,9.130216729356977,Weekend
ST467,Delhi,2024-12-21,Car,16:10:00,16:53:00,19.71,220.19,Card,43.0,21,December,2024,Saturday,True,16,Afternoon,Medium,0.72,11.171486555048197,Weekend
ST498,Pune,2024-11-17,Bus,03:03:00,04:50:00,53.25,542.6,Cash,107.0,17,November,2024,Sunday,True,3,Afternoon,Low,1.78,10.189671361502349,Weekend
ST295,Pune,2024-02-22,Truck,12:20:00,14:37:00,95.53,1367.47,Card,137.0,22,February,2024,Thursday,False,12,Afternoon,High,2.28,14.314560870930597,Weekday
ST032,Kolkata,2025-05-17,Bus,09:14:00,12:11:00,82.61,797.46,UPI,177.0,17,May,2025,Saturday,True,9,Morning,Medium,2.95,9.653310737198886,Weekend
ST135,Bhopal,2024-06-29,Truck,07:50:00,08:19:00,14.16,188.43,Cash,29.0,29,June,2024,Saturday,True,7,Morning,High,0.48,13.307203389830509,Weekend
ST382,Hyderabad,2024-01-06,Bike,05:00:00,05:31:00,12.98,160.48,UPI,31.0,6,January,2024,Saturday,True,5,Afternoon,Medium,0.52,12.363636363636363,Weekend
ST287,Chennai,2024-09-24,Truck,03:57:00,05:21:00,48.16,479.52,Card,84.0,24,September,2024,Tuesday,False,3,Afternoon,Medium,1.4,9.956810631229237,Weekday
ST280,Delhi,2024-05-04,Car,05:53:00,06:46:00,35.12,498.08,Cash,53.0,4,May,2024,Saturday,True,5,Afternoon,Low,0.88,14.182232346241458,Weekend
ST197,Hyderabad,2025-04-29,Bus,22:14:00,23:51:00,58.44,583.25,UPI,97.0,29,April,2025,Tuesday,False,22,Night,Low,1.62,9.980321697467488,Weekday
ST475,Delhi,2024-02-17,Truck,05:31:00,06:39:00,42.34,488.61,Card,68.0,17,February,2024,Saturday,True,5,Afternoon,High,1.13,11.540151157298062,Weekend
ST309,Ahmedabad,2024-12-17,Truck,01:52:00,04:07:00,70.21,791.75,Card,135.0,17,December,2024,Tuesday,False,1,Afternoon,Medium,2.25,11.276883634809858,Weekday
ST393,Ahmedabad,2025-02-15,Bus,05:47:00,08:37:00,66.25,631.19,UPI,170.0,15,February,2025,Saturday,True,5,Afternoon,High,2.83,9.527396226415096,Weekend
ST221,Bhopal,2025-03-29,Bus,07:59:00,10:19:00,78.09,693.04,UPI,140.0,29,March,2025,Saturday,True,7,Morning,Low,2.33,8.87488794980151,Weekend
ST070,Mumbai,2025-08-22,Bike,02:02:00,03:01:00,38.99,413.25,Cash,59.0,22,August,2025,Friday,False,2,Afternoon,Medium,0.98,10.598871505514234,Weekday
ST125,Hyderabad,2025-04-02,Truck,08:46:00,09:36:00,20.63,179.12,Cash,50.0,2,April,2025,Wednesday,False,8,Morning,High,0.83,8.682501211827436,Weekday
ST193,Ahmedabad,2025-09-12,Truck,04:43:00,06:10:00,53.45,545.05,UPI,87.0,12,September,2025,Friday,False,4,Afternoon,High,1.45,10.197380729653881,Weekday
ST104,Delhi,2024-11-18,Truck,08:20:00,11:02:00,69.42,945.9,Card,162.0,18,November,2024,Monday,False,8,Morning,High,2.7,13.625756266205704,Weekday
ST348,Jaipur,2024-06-29,Car,22:54:00,23:30:00,16.28,192.35,UPI,36.0,29,June,2024,Saturday,True,22,Night,High,0.6,11.815110565110563,Weekend
ST277,Chennai,2024-10-23,Bike,04:16:00,04:40:00,10.93,121.21,Cash,24.0,23,October,2024,Wednesday,False,4,Afternoon,Low,0.4,11.089661482159194,Weekday
ST433,Bhopal,2024-01-10,Car,02:47:00,04:26:00,40.74,499.43,Cash,99.0,10,January,2024,Wednesday,False,2,Afternoon,Medium,1.65,12.258959253804614,Weekday
ST003,Pune,2025-05-14,Bus,21:10:00,22:42:00,45.91,527.18,Card,92.0,14,May,2025,Wednesday,False,21,Night,Medium,1.53,11.48290132868656,Weekday
ST274,Ahmedabad,2024-04-25,Bus,20:18:00,20:51:00,23.04,249.73,UPI,33.0,25,April,2024,Thursday,False,20,Evening,Low,0.55,10.838975694444445,Weekday
ST390,Pune,2024-01-27,Truck,01:45:00,02:46:00,41.19,557.81,Card,61.0,27,January,2024,Saturday,True,1,Afternoon,Medium,1.02,13.542364651614468,Weekend
ST484,Kolkata,2025-03-30,Truck,01:32:00,03:46:00,92.02,1024.92,UPI,134.0,30,March,2025,Sunday,True,1,Afternoon,High,2.23,11.138013475331451,Weekend
ST426,Bhopal,2024-01-28,Bus,19:11:00,21:52:00,68.17,737.49,Cash,161.0,28,January,2024,Sunday,True,19,Evening,High,2.68,10.81839518849934,Weekend
ST012,Ahmedabad,2025-06-10,Car,06:14:00,07:39:00,40.24,577.15,Cash,85.0,10,June,2025,Tuesday,False,6,Morning,High,1.42,14.34269383697813,Weekday
ST100,Pune,2024-03-12,Car,16:22:00,18:05:00,52.16,657.44,UPI,103.0,12,March,2024,Tuesday,False,16,Afternoon,Low,1.72,12.60429447852761,Weekday
ST028,Indore,2025-10-14,Bus,20:13:00,22:57:00,71.48,940.81,Cash,164.0,14,October,2025,Tuesday,False,20,Evening,High,2.73,13.161863458310016,Weekday
ST171,Indore,2024-12-25,Truck,17:43:00,19:54:00,58.1,839.62,Cash,131.0,25,December,2024,Wednesday,False,17,Evening,High,2.18,14.451290877796902,Weekday
ST467,Ahmedabad,2024-08-31,Truck,21:52:00,22:43:00,24.58,212.33,UPI,51.0,31,August,2024,Saturday,True,21,Night,Medium,0.85,8.63832384052075,Weekend
ST226,Mumbai,2025-03-27,Bike,02:29:00,04:00:00,58.09,726.82,Card,91.0,27,March,2025,Thursday,False,2,Afternoon,High,1.52,12.511964193492856,Weekday
ST255,Chennai,2025-02-23,Bus,09:00:00,09:59:00,27.39,323.39,Card,59.0,23,February,2025,Sunday,True,9,Morning,Low,0.98,11.80686381891201,Weekend
ST457,Delhi,2025-12-06,Car,19:11:00,19:39:00,12.9,183.55,UPI,28.0,6,December,2025,Saturday,True,19,Evening,High,0.47,14.228682170542637,Weekend
ST066,Chennai,2024-03-11,Bus,16:21:00,16:54:00,12.94,163.08,Cash,33.0,11,March,2024,Monday,False,16,Afternoon,High,0.55,12.602782071097375,Weekday
ST202,Delhi,2025-01-09,Bike,16:24:00,17:23:00,23.65,308.88,Card,59.0,9,January,2025,Thursday,False,16,Afternoon,High,0.98,13.06046511627907,Weekday
ST021,Delhi,2024-06-16,Car,06:46:00,07:12:00,9.53,97.0,Cash,26.0,16,June,2024,Sunday,True,6,Morning,Low,0.43,10.178384050367262,Weekend
ST269,Chennai,2024-01-02,Car,17:34:00,19:25:00,58.9,666.12,UPI,111.0,2,January,2024,Tuesday,False,17,Evening,Low,1.85,11.309337860780985,Weekday
ST301,Delhi,2025-11-30,Truck,11:46:00,13:01:00,34.84,301.11,Card,75.0,30,November,2025,Sunday,True,11,Morning,Medium,1.25,8.642652123995408,Weekend
ST148,Delhi,2024-11-20,Truck,16:11:00,16:56:00,18.22,166.3,Cash,45.0,20,November,2024,Wednesday,False,16,Afternoon,Low,0.75,9.127332601536773,Weekday
ST076,Kolkata,2025-10-06,Truck,14:34:00,15:52:00,27.71,314.59,Card,78.0,6,October,2025,Monday,False,14,Afternoon,Medium,1.3,11.352941176470587,Weekday
ST424,Mumbai,2025-04-17,Bike,14:23:00,17:10:00,93.47,868.23,Card,167.0,17,April,2025,Thursday,False,14,Afternoon,Low,2.78,9.288862736706966,Weekday
ST274,Bhopal,2025-06-03,Truck,16:21:00,18:41:00,90.6,1074.15,Cash,140.0,3,June,2025,Tuesday,False,16,Afternoon,Low,2.33,11.855960264900665,Weekday
ST078,Chennai,2024-08-30,Bus,11:59:00,14:34:00,105.29,1298.54,UPI,155.0,30,August,2024,Friday,False,11,Morning,Low,2.58,12.332985088802355,Weekday
ST105,Delhi,2025-09-09,Truck,07:25:00,08:33:00,40.92,571.41,UPI,68.0,9,September,2025,Tuesday,False,7,Morning,Low,1.13,13.96407624633431,Weekday
ST374,Kolkata,2025-03-24,Bike,20:04:00,21:21:00,50.79,597.83,Card,77.0,24,March,2025,Monday,False,20,Evening,High,1.28,11.770624138609964,Weekday
ST135,Chennai,2025-08-04,Car,17:42:00,18:04:00,13.12,168.24,UPI,22.0,4,August,2025,Monday,False,17,Evening,High,0.37,12.823170731707318,Weekday
ST025,Jaipur,2025-11-10,Truck,23:07:00,01:46:00,89.73,1166.83,Card,159.0,10,November,2025,Monday,False,23,Night,High,2.65,13.003789145213416,Weekday
ST455,Bhopal,2024-07-05,Truck,20:32:00,21:25:00,21.74,301.74,Card,53.0,5,July,2024,Friday,False,20,Evening,Low,0.88,13.879484820607177,Weekday
ST457,Mumbai,2024-12-19,Truck,17:57:00,19:03:00,44.96,496.89,Cash,66.0,19,December,2024,Thursday,False,17,Evening,High,1.1,11.05182384341637,Weekday
ST109,Hyderabad,2024-12-11,Car,21:28:00,22:32:00,36.69,426.67,UPI,64.0,11,December,2024,Wednesday,False,21,Night,High,1.07,11.629054238212047,Weekday
ST338,Mumbai,2024-03-17,Truck,23:07:00,01:31:00,72.49,1003.03,Cash,144.0,17,March,2024,Sunday,True,23,Night,Medium,2.4,13.836805076562285,Weekend
ST120,Bhopal,2025-11-07,Bike,22:34:00,01:32:00,94.7,929.58,UPI,178.0,7,November,2025,Friday,False,22,Night,Medium,2.97,9.816050686378036,Weekday
ST195,Delhi,2024-12-08,Bus,12:37:00,14:15:00,51.88,495.61,Card,98.0,8,December,2024,Sunday,True,12,Afternoon,Low,1.63,9.553006939090208,Weekend
ST148,Kolkata,2024-05-29,Truck,12:23:00,13:16:00,22.85,205.37,Card,53.0,29,May,2024,Wednesday,False,12,Afternoon,Low,0.88,8.987746170678337,Weekday
ST070,Hyderabad,2024-11-24,Car,06:05:00,07:28:00,30.66,336.04,Card,83.0,24,November,2024,Sunday,True,6,Morning,Medium,1.38,10.960208741030659,Weekend
ST132,Chennai,2025-03-05,Bike,15:49:00,17:16:00,52.71,662.4,Card,87.0,5,March,2025,Wednesday,False,15,Afternoon,High,1.45,12.566875355719976,Weekday
ST041,Mumbai,2025-09-17,Bike,12:16:00,14:06:00,49.67,465.86,Card,110.0,17,September,2025,Wednesday,False,12,Afternoon,Medium,1.83,9.37910207368633,Weekday
ST209,Ahmedabad,2025-01-22,Bike,16:16:00,18:48:00,93.06,1165.26,UPI,152.0,22,January,2025,Wednesday,False,16,Afternoon,High,2.53,12.521598968407478,Weekday
ST413,Indore,2024-01-31,Bus,03:00:00,03:40:00,25.99,281.49,UPI,40.0,31,January,2024,Wednesday,False,3,Afternoon,Low,0.67,10.830704116968066,Weekday
ST294,Ahmedabad,2024-05-13,Bike,10:36:00,13:02:00,81.97,992.7,UPI,146.0,13,May,2024,Monday,False,10,Morning,Medium,2.43,12.110528242039772,Weekday
ST288,Mumbai,2024-03-26,Bike,21:08:00,22:00:00,28.43,282.73,Card,52.0,26,March,2024,Tuesday,False,21,Night,High,0.87,9.94477664438973,Weekday
ST029,Hyderabad,2025-05-14,Bus,15:34:00,18:23:00,93.55,1131.86,UPI,169.0,14,May,2025,Wednesday,False,15,Afternoon,High,2.82,12.098984500267235,Weekday
ST188,Ahmedabad,2025-12-29,Bike,11:40:00,12:08:00,14.41,126.24,UPI,28.0,29,December,2025,Monday,False,11,Morning,Low,0.47,8.76058292852186,Weekday
ST093,Bhopal,2025-03-24,Bus,04:14:00,05:03:00,30.22,316.47,Card,49.0,24,March,2025,Monday,False,4,Afternoon,High,0.82,10.47220383851754,Weekday
ST458,Pune,2024-11-05,Bike,15:47:00,17:57:00,68.22,580.24,Cash,130.0,5,November,2024,Tuesday,False,15,Afternoon,Low,2.17,8.505423629434183,Weekday
ST248,Bhopal,2025-08-07,Car,15:22:00,17:27:00,76.25,1009.24,Card,125.0,7,August,2025,Thursday,False,15,Afternoon,High,2.08,13.235934426229509,Weekday
ST342,Chennai,2025-04-09,Truck,19:45:00,22:08:00,59.34,781.07,Cash,143.0,9,April,2025,Wednesday,False,19,Evening,Medium,2.38,13.16262217728345,Weekday
ST207,Indore,2024-06-27,Bus,23:18:00,00:57:00,42.23,505.49,Cash,99.0,27,June,2024,Thursday,False,23,Night,Medium,1.65,11.96992659246981,Weekday
ST416,Hyderabad,2025-11-16,Truck,14:22:00,16:42:00,58.71,665.64,Card,140.0,16,November,2025,Sunday,True,14,Afternoon,Low,2.33,11.337761880429229,Weekend
ST297,Mumbai,2025-03-11,Bike,01:21:00,01:51:00,11.32,115.12,Cash,30.0,11,March,2025,Tuesday,False,1,Afternoon,High,0.5,10.169611307420494,Weekday
ST273,Mumbai,2025-04-10,Truck,12:53:00,13:40:00,30.86,393.21,Card,47.0,10,April,2025,Thursday,False,12,Afternoon,High,0.78,12.741736876215166,Weekday
ST018,Chennai,2024-03-15,Car,23:12:00,02:00:00,109.13,1079.29,UPI,168.0,15,March,2024,Friday,False,23,Night,Low,2.8,9.88994776871621,Weekday
ST266,Indore,2024-03-09,Car,23:55:00,02:52:00,77.08,1083.15,Card,177.0,9,March,2024,Saturday,True,23,Night,Low,2.95,14.052283341982358,Weekend
ST278,Jaipur,2024-09-14,Car,13:19:00,15:26:00,70.85,893.41,Cash,127.0,14,September,2024,Saturday,True,13,Afternoon,Medium,2.12,12.609880028228652,Weekend
ST487,Chennai,2024-11-22,Bus,09:14:00,10:58:00,64.58,615.0,Card,104.0,22,November,2024,Friday,False,9,Morning,Low,1.73,9.523072158563023,Weekday
ST131,Ahmedabad,2025-12-22,Bike,13:48:00,15:36:00,64.26,551.27,Card,108.0,22,December,2025,Monday,False,13,Afternoon,Medium,1.8,8.578742608154371,Weekday
ST018,Mumbai,2025-06-13,Bus,18:46:00,21:14:00,59.05,610.05,Card,148.0,13,June,2025,Friday,False,18,Evening,Low,2.47,10.33107535986452,Weekday
